 GRB	  Tel  Yr   Mo     Dat      Days    Freq      Fl      rms   Ref
 000210   VLA  2000 Jun.   24.69  135.33    8.46      -1.      34.  pfg+02
 000210   VLA  2000 Nov.   30.17  293.81    1.43     300.     110.  fkbw03
 000210   VLA  2001 Sep.   16.40  584.04    8.46       7.      30.  fkbw03
 000210   VLA  2001 Sep.   17.31  584.95    8.46      10.      51.  fkbw03
 000210   VLA  2001 Sep.   18.31  585.95    8.46      50.      29.  fkbw03
 000210   VLA  2001 Sep.   21.34  588.98    8.46      22.      22.  fkbw03
 000210   VLA  2001 Sep.   26.29  593.93    8.46      60.      35.  fkbw03
 000210   VLA  2001 Sep.   28.28  595.92    8.46       1.      22.  fkbw03
 000210   VLA  2001 Oct.    2.28  599.92    8.46      31.      33.  fkbw03
 000210   VLA  2001 Oct.    3.29  600.93    8.46      48.      31.  fkbw03
 000210   VLA  2001 Oct.    4.26  601.90    8.46      -6.      25.  fkbw03
 000210   VLA  2001 Oct.   12.29  609.93    8.46      98.      39.  fkbw03
 000214  ATCA  2000 Feb.   17.92    3.88    8.60     -99.      58.  fkbw03
 000214  ATCA  2000 Feb.   17.92    3.88    4.80     -99.      59.  fkbw03
 000226   VLA  2000 Feb.   28.72    2.19    8.46     -99.      65.  fkbw03
 000226   VLA  2000 Mar.    4.77    7.24    8.46     -99.      38.  fkbw03
 000226   VLA  2000 Mar.    4.77    7.24    4.86     -99.      52.  fkbw03
000301A  WSRT  2000 Mar.    2.64    1.53    4.90     -99.      55.  fkbw03
000301A   VLA  2000 Mar.    3.88    2.77    8.46     -99.      68.  fkbw03
000301A   VLA  2000 Mar.    3.89    2.78    4.86     -99.      61.  fkbw03
000301C  MAMB  2000 Mar.    4.29    2.88  250.00    2100.     300.  bsf+00
000301C  JCMT  2000 Mar.    4.75    3.34  350.00    3100.    3100.  stw+01
000301C  JCMT  2000 Mar.    4.75    3.34  350.00    3736.    3700.  bsf+00
000301C  Ryle  2000 Mar.    4.98    3.57   15.00     660.     160.  bsf+00
000301C  MAMB  2000 Mar.    5.41    4.00  250.00    2300.     400.  bsf+00
000301C  JCMT  2000 Mar.    5.53    4.12  350.00    2660.    1480.  bsf+00
000301C  JCMT  2000 Mar.    5.53    4.12  350.00    1900.    1200.  stw+01
000301C  OVRO  2000 Mar.    5.57    4.16  100.00    2850.     950.  bsf+00
000301C   VLA  2000 Mar.    5.67    4.26    1.43      11.      79.  bsf+00
000301C   VLA  2000 Mar.    5.67    4.26    4.86     240.      53.  bsf+00
000301C   VLA  2000 Mar.    5.67    4.26    8.46     316.      41.  bsf+00
000301C   VLA  2000 Mar.    5.67    4.26   22.50     884.     216.  bsf+00
000301C  MAMB  2000 Mar.    6.29    4.88  250.00    2000.     500.  bsf+00
000301C   VLA  2000 Mar.    6.39    4.98    8.46     289.      34.  bsf+00
000301C  JCMT  2000 Mar.    6.50    5.09  350.00    1483.    1043.  bsf+00
000301C  JCMT  2000 Mar.    6.50    5.09  350.00    1100.     900.  stw+01
000301C  OVRO  2000 Mar.    6.57    5.16  100.00     -99.    1500.  bsf+00
000301C  MAMB  2000 Mar.    9.25    7.84  250.00     400.     600.  bsf+00
000301C  Ryle  2000 Mar.   10.21    8.80   15.00     480.     300.  bsf+00
000301C   VLA  2000 Mar.   13.58   12.17    8.46     483.      26.  bsf+00
000301C   VLA  2000 Mar.   13.58   12.17   22.50     748.     132.  bsf+00
000301C   VLA  2000 Mar.   15.58   14.17    8.46     312.      62.  bsf+00
000301C   VLA  2000 Mar.   17.61   16.20    8.46     380.      29.  bsf+00
000301C   VLA  2000 Mar.   21.52   20.11    8.46     324.      36.  bsf+00
000301C   VLA  2000 Mar.   23.55   22.14    8.46     338.      69.  bsf+00
000301C  MAMB  2000 Mar.   24.29   22.88  250.00    -300.     500.  bsf+00
000301C   VLA  2000 Mar.   27.55   26.14    8.46     281.      34.  bsf+00
000301C   VLA  2000 Mar.   31.53   30.12    8.46     281.      25.  bsf+00
000301C   VLA  2000 Apr.    4.59   34.18    8.46     325.      27.  bsf+00
000301C   VLA  2000 Apr.   10.36   39.95    8.46     227.      33.  bsf+00
000301C   VLA  2000 Apr.   12.47   42.06    4.86     210.      43.  bsf+00
000301C   VLA  2000 Apr.   12.47   42.06    8.46      91.      38.  bsf+00
000301C   VLA  2000 Apr.   15.43   45.02    8.46     233.      37.  bsf+00
000301C   VLA  2000 Apr.   18.47   48.06    4.86     226.      51.  bsf+00
000301C   VLA  2000 Apr.   18.47   48.06    8.46     145.      36.  bsf+00
000301C   VLA  2000  May    4.49   64.08    4.86     136.      45.  bsf+00
000301C   VLA  2000  May    4.49   64.08    8.46     150.      20.  bsf+00
000301C   VLA  2000  May    7.50   67.09    4.86      85.      33.  bsf+00
000301C   VLA  2000  May    7.50   67.09    8.46     144.      31.  bsf+00
000301C   VLA  2000  May   22.45   82.04    8.46     105.      25.  bsf+00
000301C   VLA  2000  May   23.45   83.04    8.46     114.      24.  bsf+00
000301C   VLA  2000 Jun.    6.40   96.99    8.46     110.      26.  bsf+00
000301C   VLA  2000 Jun.   10.31  100.90    8.46      96.      33.  bsf+00
000301C   VLA  2000 Jun.   14.26  104.85    8.46      45.      24.  bsf+00
000301C   VLA  2000 Jun.   14.29  104.88    8.46      77.      21.  bsf+00
000301C   VLA  2000 Jul.    2.06  122.65    8.46      48.      20.  bsf+00
000301C   VLA  2000 Aug.   13.07  164.66    8.46      35.      12.  fkbw03
000301C   VLA  2001 Jun.   16.23  471.82    8.46      37.      18.  fkbw03
000301C   VLA  2001 Jun.   17.35  472.94    8.46      41.      24.  fkbw03
000301C   VLA  2001 Jun.   18.33  473.92    8.46      33.      16.  fkbw03
000301C   VLA  2001 Jun.   20.37  475.96    8.46      39.      19.  fkbw03
000301C   VLA  2001 Jul.   18.04  503.63    8.46      18.      19.  fkbw03
000301C   VLA  2001 Jul.   20.12  505.71    8.46      55.      26.  fkbw03
000301C   VLA  2001 Jul.   21.14  506.73    8.46      87.      25.  fkbw03
000301C   VLA  2001 Jul.   23.06  508.65    8.46      20.      21.  fkbw03
 000315   VLA  2000 Mar.   21.56    5.59    4.86     -99.      63.  fkbw03
 000315   VLA  2000 Mar.   21.58    5.61    8.46     -99.      45.  fkbw03
 000315   VLA  2000 Mar.   23.57    7.60    8.46     -99.      78.  fkbw03
 000315   VLA  2000 Mar.   27.73   11.76    8.46     -99.      31.  fkbw03
 000315   VLA  2000 Mar.   27.74   11.77    4.86     -99.      27.  fkbw03
 000315   VLA  2000 Mar.   31.56   15.59    8.46     -99.      36.  fkbw03
 000315   VLA  2000 Mar.   31.56   15.59    4.86     -99.      36.  fkbw03
 000315   VLA  2000 Apr.    4.60   19.63    8.46     -99.      27.  fkbw03
 000315   VLA  2000 Apr.    4.61   19.64    4.86     -99.      35.  fkbw03
 000315   VLA  2000 Apr.   15.73   30.76    8.46     -99.      31.  fkbw03
 000315   VLA  2000 Apr.   15.74   30.77    4.86     -99.      40.  fkbw03
 000315   VLA  2000 Apr.   18.51   33.54    8.46     -99.      43.  fkbw03
 000315   VLA  2000  May    2.69   47.72    8.46     -99.      31.  fkbw03
 000315   VLA  2000  May    2.70   47.73    4.86     -99.      41.  fkbw03
 000315   VLA  2000  May   20.60   65.63    4.86     -99.      93.  fkbw03
 000315   VLA  2000 Jun.   26.58  102.61    8.46     -99.      24.  fkbw03
 000315   VLA  2000 Jun.   26.59  102.62    4.86     -99.      60.  fkbw03
 000326   VLA  2000 Mar.   27.70    1.48    4.86     -99.      62.  fkbw03
 000326   VLA  2000 Mar.   28.82    2.60    4.86     -99.      61.  fkbw03
 000326   VLA  2000 Apr.    4.68    9.46    4.86     -99.      46.  fkbw03
 000418  Ryle  2000 Apr.   28.75   10.34   15.00     550.     600.  bdf+01
 000418   VLA  2000 Apr.   29.07   10.66    8.46     856.      33.  bdf+01
 000418   VLA  2000 Apr.   30.07   11.66    8.46     795.      37.  bdf+01
 000418  Ryle  2000 Apr.   30.73   12.32   15.00    1350.     480.  bdf+01
 000418   VLA  2000  May    1.06   12.65    4.86     110.      52.  bdf+01
 000418   VLA  2000  May    1.06   12.65    8.46     684.      48.  bdf+01
 000418  Ryle  2000  May    2.93   14.52   15.00     850.     300.  bdf+01
 000418   VLA  2000  May    3.04   14.63    4.86    1120.      52.  bdf+01
 000418   VLA  2000  May    3.04   14.63    8.46    1240.      46.  bdf+01
 000418   VLA  2000  May    3.04   14.63   22.46    1100.     150.  bdf+01
 000418   VLA  2000  May    4.97   16.56    1.43     210.     180.  bdf+01
 000418   VLA  2000  May    4.97   16.56    4.86     710.      47.  bdf+01
 000418   VLA  2000  May    4.97   16.56    8.46    1020.      53.  bdf+01
 000418   VLA  2000  May    4.97   16.56   22.46     860.     141.  bdf+01
 000418  VLBA  2000  May    7.18   18.77    8.35     625.      60.  bdf+01
 000418   VLA  2000  May    9.25   20.84    8.46     926.      53.  bdf+01
 000418   VLA  2000  May   16.13   27.72    8.46     963.      34.  bdf+01
 000418   VLA  2000  May   18.24   29.83    4.86     567.      50.  bdf+01
 000418   VLA  2000  May   18.24   29.83    8.46     660.      50.  bdf+01
 000418   VLA  2000  May   18.24   29.83   22.46     610.     114.  bdf+01
 000418   VLA  2000  May   22.21   33.80    8.46     643.      38.  bdf+01
 000418   VLA  2000  May   26.92   38.51    4.86    1105.      51.  bdf+01
 000418   VLA  2000  May   26.92   38.51    8.46     341.      50.  bdf+01
 000418   VLA  2000 Jun.    1.14   43.73    8.46     556.      43.  bdf+01
 000418   VLA  2000 Jun.    1.14   43.73   22.46     710.      16.  bdf+01
 000418   VLA  2000 Jun.    3.04   45.63    8.46     517.      34.  bdf+01
 000418   VLA  2000 Jun.    7.01   49.60    8.46     238.      38.  bdf+01
 000418   VLA  2000 Jun.   11.93   54.52    8.46     230.      33.  bdf+01
 000418   VLA  2000 Jun.   15.13   57.72    8.46     325.      30.  bdf+01
 000418   VLA  2000 Jun.   20.10   62.69    8.46     316.      30.  bdf+01
 000418   VLA  2000 Jun.   23.19   65.78    8.46     306.      29.  bdf+01
 000418   VLA  2000 Jun.   27.08   69.67    8.46     296.      22.  bdf+01
 000418   VLA  2000 Jul.    2.98   75.57    8.46     274.      22.  bdf+01
 000418   VLA  2000 Jul.   10.04   82.63    8.46     178.      24.  bdf+01
 000418   VLA  2000 Jul.   22.81   95.40    8.46     152.      23.  bdf+01
 000418   VLA  2000 Jul.   22.81   95.40    4.86     192.      25.  bdf+01
 000418   VLA  2000 Jul.   28.50  101.09    8.46     168.      22.  bdf+01
 000418   VLA  2000 Jul.   28.50  101.09    4.86     191.      25.  bdf+01
 000418   VLA  2000 Aug.   17.74  121.33    8.46     119.      25.  bdf+01
 000418   VLA  2000 Aug.   17.74  121.33    4.86     235.      31.  bdf+01
 000418   VLA  2000 Aug.   21.65  125.24    4.86     142.      35.  bdf+01
 000418   VLA  2000 Aug.   21.65  125.24    8.46      87.      31.  bdf+01
 000418   VLA  2000 Aug.   25.78  129.37    4.86     238.      34.  bdf+01
 000418   VLA  2000 Aug.   25.78  129.37    8.46     166.      27.  bdf+01
 000418   VLA  2000 Aug.   27.89  131.48    8.46     100.      25.  bdf+01
 000418   VLA  2000 Sep.   10.73  145.32    8.46     148.      25.  bdf+01
 000418   VLA  2000 Sep.   18.68  153.27    8.46      55.      20.  bdf+01
 000418   VLA  2000 Sep.   26.62  161.21    8.46      85.      22.  bdf+01
 000418   VLA  2000 Nov.    6.55  202.14    8.46      94.      14.  bdf+01
 000418   VLA  2001  May   29.17  405.76    8.46      38.      11.  fkbw03
 000418   VLA  2001 Jun.    1.23  408.82    8.46      51.      21.  fkbw03
 000418   VLA  2001 Jun.    2.09  409.68    8.46      72.      25.  fkbw03
 000418   VLA  2001 Jun.    3.19  410.78    8.46      50.      26.  fkbw03
 000418   VLA  2001 Jun.    4.08  411.67    8.46      59.      27.  fkbw03
 000424   VLA  2000  May    1.05    6.29    8.46     -99.      38.  fkbw03
 000424   VLA  2000  May    2.75    7.99    8.46     -99.      39.  fkbw03
 000424   VLA  2000  May    4.69    9.93    8.46     -99.      17.  fkbw03
 000424   VLA  2000  May   21.83   27.07    8.46     -99.      38.  fkbw03
 000519   VLA  2000  May   20.81    1.46    4.86     -99.      46.  fkbw03
 000519   VLA  2000  May   21.62    2.27    4.86     -99.      55.  fkbw03
 000528   VLA  2000 Jun.    1.12    3.75    8.46     -99.      33.  fkbw03
 000528   VLA  2000 Jun.    3.02    5.65    8.46     -99.      48.  fkbw03
 000528   VLA  2000 Jun.    6.99    9.62    8.46     -99.      44.  fkbw03
 000529  ATCA  2000 Jun.    2.17    3.81    8.70     -99.      62.  fkbw03
 000604   VLA  2000 Jun.    7.05    3.03    8.46     -99.      45.  fkbw03
 000604   VLA  2000 Jun.   15.17   11.15    8.46     -99.      38.  fkbw03
 000607   VLA  2000 Jun.    8.59    1.49    1.43     -99.     150.  hbc+02
 000607   VLA  2000 Jun.    8.59    1.49    4.86     -99.      75.  hbc+02
 000607   VLA  2000 Jun.    8.81    1.71    1.43     -99.     150.  hbc+02
 000607   VLA  2000 Jun.    8.81    1.71    4.86     -99.      75.  hbc+02
 000607   VLA  2000 Jun.    9.79    2.69    1.43     -99.     150.  hbc+02
 000607   VLA  2000 Jun.    9.79    2.69    4.86     -99.      75.  hbc+02
 000607   VLA  2000 Jun.   13.84    6.74    1.43     -99.     150.  fkbw03
 000607   VLA  2000 Jun.   13.84    6.74    4.86     -99.      80.  fkbw03
 000607   VLA  2000 Jun.   15.81    8.71    4.86     -99.      37.  fkbw03
 000607   VLA  2000 Jun.   15.81    8.71    8.46     -99.      53.  fkbw03
 000607   VLA  2000 Jun.   23.74   16.64    4.86     -99.      54.  fkbw03
 000607   VLA  2000 Jun.   23.74   16.64    8.46     -99.      42.  fkbw03
 000607   VLA  2000 Jun.   29.70   22.60    4.86     -99.      41.  fkbw03
 000607   VLA  2000 Jun.   29.71   22.61    8.46     -99.      32.  fkbw03
 000607   VLA  2000 Jul.    5.47   28.37    4.86     -99.      35.  fkbw03
 000607   VLA  2000 Jul.    5.49   28.39    8.46     -99.      31.  fkbw03
 000607   VLA  2000 Jul.   13.70   36.60    8.46     -99.      27.  fkbw03
 000607   VLA  2000 Jul.   13.71   36.61    4.86     -99.      30.  fkbw03
 000607   VLA  2000 Aug.    6.34   60.24    4.86     -99.      26.  fkbw03
 000607   VLA  2000 Aug.    6.37   60.27    8.46     -99.      29.  fkbw03
 000615A  VLA  2000 Jun.   15.92    0.66    8.46     -99.      33.  fkbw03
 000615A  VLA  2000 Jun.   17.17    1.91    8.46     -99.      35.  fkbw03
 000615A  VLA  2000 Jun.   20.13    4.87    8.46     -99.      33.  fkbw03
 000620   VLA  2000 Jun.   20.93    0.70    4.86     -99.     104.  fkbw03
 000620   VLA  2000 Jun.   20.93    0.70    8.46     -99.      94.  fkbw03
 000620   VLA  2000 Jun.   23.13    2.90    4.86     -99.      78.  fkbw03
 000620   VLA  2000 Jun.   23.73    3.50    8.46     -99.      87.  fkbw03
 000620   VLA  2000 Jun.   23.74    3.51    4.86     -99.      89.  fkbw03
 000620   VLA  2000 Jun.   26.76    6.53    4.86     -99.      32.  fkbw03
 000620   VLA  2000 Jul.    5.57   15.34    4.86     -99.      38.  fkbw03
 000620   VLA  2000 Jul.    5.57   15.34    8.46     -99.      34.  fkbw03
 000620   VLA  2000 Jul.    8.90   18.67    4.86     -99.      43.  fkbw03
 000620   VLA  2000 Jul.    8.90   18.67    8.46     -99.      41.  fkbw03
 000630   VLA  2000 Jul.    1.06    1.04    4.86       2.     128.  fkbw03
 000630   VLA  2000 Jul.    2.08    2.06    8.46      59.      53.  fkbw03
 000630   VLA  2000 Jul.    5.16    5.14    8.46      70.      62.  fkbw03
 000630   VLA  2000 Jul.   16.06   16.04    8.46     -13.      18.  fkbw03
 000727   VLA  2000 Aug.    3.99    7.17    4.86     -99.      40.  fkbw03
 000727   VLA  2000 Aug.    6.82   10.00    8.46     -99.      40.  fkbw03
 000801   VLA  2000 Aug.    2.00    0.79    4.86     -99.      50.  fkbw03
 000801   VLA  2000 Aug.    6.87    5.66    8.46     -99.      40.  fkbw03
 000812   VLA  2000 Aug.   15.45    2.63    4.86     -99.     114.  fkbw03
 000812   VLA  2000 Aug.   17.14    4.32    8.48     -99.      70.  fkbw03
 000812   VLA  2000 Aug.   19.36    6.54    4.86     -99.      53.  fkbw03
 000812   VLA  2000 Aug.   19.37    6.55    4.86     -99.      36.  fkbw03
 000830   VLA  2000 Sep.    4.39    4.40    8.46     -99.      45.  fkbw03
 000911   VLA  2000 Sep.   13.49    2.19    8.46     165.      60.  pbk+02
 000911   VLA  2000 Sep.   14.36    3.06    8.46     278.      36.  pbk+02
 000911   VLA  2000 Sep.   15.36    4.06    4.86      60.      34.  pbk+02
 000911   VLA  2000 Sep.   15.36    4.06    8.46     230.      34.  pbk+02
 000911   VLA  2000 Sep.   17.49    6.19    4.86      65.      25.  pbk+02
 000911   VLA  2000 Sep.   17.49    6.19    8.46      90.      22.  pbk+02
 000911  JCMT  2000 Sep.   17.53    6.23  350.00    -400.    1400.  stw+01
 000911  JCMT  2000 Sep.   20.49    9.19  350.00     300.    1100.  stw+01
 000911   VLA  2000 Sep.   22.35   11.05    4.86      71.      23.  pbk+02
 000911   VLA  2000 Sep.   22.35   11.05    8.46      88.      25.  pbk+02
 000911   VLA  2000 Sep.   28.49   17.19    4.86      27.      31.  pbk+02
 000911   VLA  2000 Sep.   28.50   17.20    8.46      42.      23.  pbk+02
 000911   VLA  2000 Oct.    2.21   20.91    4.86      10.      25.  pbk+02
 000911   VLA  2000 Oct.    2.22   20.92    8.46      80.      26.  pbk+02
 000911   VLA  2000 Oct.    4.23   22.93    8.46      54.      24.  pbk+02
 000911   VLA  2000 Oct.    8.29   26.99    8.46      -6.      50.  pbk+02
 000911   VLA  2000 Oct.   10.27   28.97    8.46     -46.      81.  pbk+02
 000911   VLA  2000 Oct.   14.24   32.94    8.46      45.      26.  pbk+02
 000911   VLA  2000 Nov.    7.38   57.08    8.46      30.      30.  pbk+02
 000911   VLA  2001 Jan.   15.08  125.78    8.46      26.      18.  pbk+02
 000926   VLA  2000 Sep.   28.17    1.18    4.86      90.      67.  hys+01
 000926   VLA  2000 Sep.   28.17    1.18    8.46     666.      60.  hys+01
 000926  Ryle  2000 Sep.   28.81    1.82   15.00     490.     230.  hys+01
 000926   VLA  2000 Sep.   28.97    1.98    4.86     100.      45.  hys+01
 000926   VLA  2000 Sep.   28.97    1.98    8.46     150.      55.  hys+01
 000926  OVRO  2000 Sep.   29.71    2.72   98.48    3410.    1020.  hys+01
 000926   VLA  2000 Sep.   29.73    2.73    4.86     280.      29.  hys+01
 000926   VLA  2000 Sep.   29.73    2.73    8.46     368.      26.  hys+01
 000926  JCMT  2000 Sep.   30.27    3.28  350.00    7300.    4200.  stw+01
 000926  Ryle  2000 Sep.   30.91    3.92   15.00    -320.     520.  hys+01
 000926  Ryle  2000 Oct.    1.69    4.70   15.00     820.     390.  hys+01
 000926  OVRO  2000 Oct.    1.71    4.72   98.48    1890.     750.  hys+01
 000926   VLA  2000 Oct.    4.19    7.19   22.50    1415.     185.  hys+01
 000926   VLA  2000 Oct.    4.19    7.19    4.86     248.      30.  hys+01
 000926   VLA  2000 Oct.    4.19    7.19    8.46     440.      34.  hys+01
 000926   VLA  2000 Oct.    5.22    8.22   22.50    1320.     240.  hys+01
 000926   VLA  2000 Oct.    5.22    8.22    8.46     566.      34.  hys+01
 000926  Ryle  2000 Oct.    5.75    8.76   15.00     460.     330.  hys+01
 000926   VLA  2000 Oct.    7.74   10.75    4.86     395.      61.  hys+01
 000926   VLA  2000 Oct.    7.77   10.78    8.46     564.      76.  hys+01
 000926   VLA  2000 Oct.    8.29   11.30    8.46     143.      77.  hys+01
 000926   VLA  2000 Oct.    8.70   11.71    4.86     370.      70.  hys+01
 000926   VLA  2000 Oct.   10.28   13.29    8.46     242.     130.  hys+01
